,bedroomcnt,bathroomcnt,calculatedfinishedsquarefeet,yearbuilt,fips,regionidzip,tax_value_2016,tax_amount_2016,tax_value,tax_amount
25361,4.0,3.5,3104.0,2000.0,6059.0,96966.0,1083218.0,12236.54,1099737.0,12236.54
25362,3.0,3.0,2247.0,2003.0,6037.0,96398.0,484786.0,6658.34,492178.0,6658.34
25363,4.0,3.0,1911.0,1937.0,6037.0,96265.0,816000.0,9515.16,816000.0,9515.16
25364,3.0,2.0,1572.0,1965.0,6037.0,96124.0,69111.0,1001.37,70164.0,1001.37
25365,3.0,2.0,1245.0,1973.0,6037.0,96377.0,421900.0,5711.11,421900.0,5711.11
25366,5.0,5.5,4800.0,2003.0,6059.0,96983.0,1639377.0,21325.92,1664377.0,21325.92
25367,4.0,3.0,2322.0,1976.0,6037.0,96192.0,120908.0,8842.17,600609.0,2226.81
25368,2.0,2.0,1583.0,1949.0,6037.0,96270.0,84115.0,1479.57,85396.0,1479.57
25369,4.0,3.0,1874.0,1990.0,6037.0,97318.0,186214.0,3039.6,189052.0,3039.6
25370,3.0,2.0,1438.0,1950.0,6037.0,96197.0,231935.0,3204.33,235471.0,3204.33
25371,2.0,1.0,1073.0,1925.0,6037.0,96022.0,669300.0,8543.56,715000.0,8543.56
25372,2.0,2.0,1311.0,1947.0,6037.0,96412.0,186992.0,2321.97,189843.0,2321.97
25373,2.0,2.0,1336.0,1975.0,6037.0,96370.0,99724.0,1282.71,101244.0,1282.71
25374,2.0,1.0,1278.0,1950.0,6037.0,96273.0,141995.0,1960.63,144160.0,1960.63
25375,4.0,2.0,2009.0,1956.0,6059.0,96981.0,1358649.0,14915.1,1379368.0,14915.1
25376,5.0,3.0,3319.0,1979.0,6059.0,97065.0,794172.0,8606.22,806283.0,8606.22
25377,5.0,4.0,3419.0,2007.0,6037.0,97319.0,346000.0,5315.61,355000.0,5315.61
25378,5.0,4.5,4002.0,2005.0,6111.0,97116.0,1157000.0,12818.18,980000.0,10965.78
25379,4.0,3.0,1697.0,1954.0,6059.0,97041.0,455000.0,5350.32,461938.0,5350.32
25380,2.0,1.0,1219.0,1920.0,6059.0,96969.0,1928672.0,22918.48,2167558.0,22918.48
25381,3.0,1.0,1375.0,1951.0,6037.0,96436.0,72364.0,917.66,73467.0,917.66
25382,3.0,2.0,1311.0,1958.0,6037.0,96341.0,416000.0,5578.57,455000.0,5578.57
25383,3.0,2.0,1342.0,1956.0,6037.0,96486.0,31432.0,691.39,31910.0,691.39
25384,3.0,2.0,1798.0,1950.0,6037.0,96265.0,452462.0,5600.04,459361.0,5600.04
25385,3.0,3.0,1886.0,1991.0,6037.0,97328.0,220016.0,4272.84,223370.0,4272.84
25386,4.0,3.0,2115.0,1977.0,6037.0,96522.0,309267.0,4142.79,313982.0,4142.79
25387,4.0,2.5,2188.0,1980.0,6059.0,97078.0,750000.0,8790.88,761437.0,8790.88
25388,3.0,2.0,2003.0,1951.0,6037.0,96436.0,444042.0,4989.51,450813.0,4989.51
25389,4.0,2.0,1657.0,1969.0,6059.0,97068.0,295711.0,3815.42,300220.0,3815.42
25390,3.0,2.0,1181.0,1955.0,6037.0,97317.0,104853.0,2041.1,106451.0,2041.1
25391,2.0,1.0,676.0,1952.0,6037.0,96111.0,250111.0,3286.04,253924.0,3286.04
25392,2.0,1.5,1184.0,1925.0,6059.0,97006.0,232714.0,3112.7,236262.0,3112.7
25393,3.0,1.0,968.0,1951.0,6037.0,96366.0,267864.0,4037.5,271948.0,4037.5
25394,2.0,2.0,1278.0,1949.0,6037.0,96193.0,325024.0,4334.16,329979.0,4334.16
25395,4.0,3.0,3107.0,1982.0,6037.0,96339.0,420520.0,5329.45,426931.0,5329.45
25396,4.0,2.0,1277.0,1968.0,6111.0,97099.0,453000.0,5538.76,460000.0,5585.86
25397,3.0,2.0,1290.0,1976.0,6037.0,96368.0,214167.0,5561.59,450000.0,5561.59
25398,3.0,3.0,2344.0,2005.0,6037.0,97319.0,257034.0,8118.75,260952.0,8118.75
25399,3.0,2.0,1041.0,1957.0,6037.0,97317.0,110000.0,2096.78,111677.0,2096.78
25400,6.0,6.5,4584.0,2013.0,6059.0,96967.0,1825242.0,20267.94,1853076.0,20267.94
25401,3.0,3.0,1876.0,1993.0,6037.0,97328.0,214195.0,3569.76,217461.0,3569.76
25402,4.0,3.0,2532.0,1987.0,6037.0,96513.0,340800.0,4430.32,345996.0,4430.32
25403,3.0,2.0,1342.0,1956.0,6037.0,96361.0,392000.0,5268.09,423000.0,5268.09
25404,5.0,3.0,2136.0,1971.0,6059.0,96185.0,366961.0,4283.56,372557.0,4283.56
25405,2.0,1.0,1071.0,1964.0,6037.0,96012.0,406944.0,4987.34,413149.0,4987.34
25406,2.0,1.0,798.0,1954.0,6037.0,96090.0,169060.0,3271.22,171637.0,3271.22
25407,3.0,2.0,1837.0,1951.0,6037.0,96449.0,826911.0,11535.22,953318.0,11535.22
25408,2.0,1.0,1346.0,1924.0,6037.0,96446.0,340802.0,4193.79,345998.0,4193.79
25409,3.0,3.0,2963.0,1992.0,6059.0,96996.0,768355.0,7505.36,780072.0,7505.36
25410,3.0,2.0,974.0,1948.0,6037.0,95983.0,167060.0,2379.09,169607.0,2379.09
25411,3.0,2.0,1350.0,1972.0,6037.0,96485.0,503100.0,5995.8,503100.0,5995.8
25412,3.0,2.0,1353.0,1953.0,6037.0,96162.0,509984.0,5962.11,517760.0,5962.11
25413,2.0,1.0,1108.0,1932.0,6059.0,96986.0,429000.0,4447.64,435542.0,4447.64
25414,2.0,2.0,1389.0,1955.0,6059.0,96982.0,522402.0,5316.34,530368.0,5316.34
25415,4.0,3.0,2464.0,1953.0,6059.0,97047.0,405080.0,5017.48,411257.0,5017.48
25416,4.0,3.0,1734.0,1985.0,6037.0,97328.0,152507.0,2977.72,154832.0,2977.72
25417,4.0,2.5,1961.0,1981.0,6059.0,97078.0,270602.0,3622.42,274728.0,3622.42
25418,4.0,2.0,2053.0,2000.0,6111.0,97094.0,340000.0,4644.28,405000.0,5458.12
25419,3.0,1.5,1242.0,1965.0,6059.0,96185.0,365000.0,4959.58,420000.0,4959.58
25420,3.0,1.0,1008.0,1950.0,6037.0,96193.0,47550.0,4452.28,340000.0,4452.28
25421,3.0,2.0,1303.0,1964.0,6111.0,97118.0,274002.0,3289.94,278179.0,3368.7
25422,2.0,1.0,936.0,1901.0,6037.0,95982.0,238447.0,3432.81,242083.0,3432.81
25423,2.0,1.0,1105.0,1925.0,6037.0,95983.0,230000.0,3602.9,282000.0,3602.9
25424,3.0,2.5,1840.0,1976.0,6059.0,96989.0,628000.0,7081.52,688000.0,7081.52
25425,2.0,1.0,992.0,1951.0,6037.0,96163.0,75832.0,1126.12,76987.0,1126.12
25426,3.0,2.5,1834.0,1978.0,6059.0,96987.0,628338.0,6403.18,637920.0,6403.18
25427,3.0,2.0,1811.0,1955.0,6037.0,96369.0,319701.0,3956.24,324575.0,3956.24
25428,3.0,3.0,2616.0,1977.0,6037.0,96159.0,721828.0,8411.2,732835.0,8411.2
25429,3.0,1.0,1541.0,1947.0,6037.0,96242.0,128114.0,1703.44,130067.0,1703.44
25430,3.0,2.0,1791.0,1962.0,6111.0,96383.0,386947.0,4086.64,392846.0,4160.12
25431,2.0,2.0,1140.0,1986.0,6037.0,96398.0,244795.0,3510.11,248527.0,3510.11
25432,3.0,2.5,1352.0,1964.0,6059.0,96964.0,173896.0,2266.84,176547.0,2266.84
25433,3.0,3.0,1635.0,1955.0,6059.0,97020.0,159782.0,2052.28,162218.0,2052.28
25434,3.0,1.0,1100.0,1976.0,6111.0,97094.0,241651.0,2772.28,245334.0,2849.9
25435,3.0,1.0,1783.0,1918.0,6037.0,95985.0,783825.0,12441.64,1025402.0,12441.64
25436,3.0,2.0,1152.0,1961.0,6111.0,97118.0,348365.0,4075.52,353676.0,4167.34
25437,3.0,2.0,1890.0,1955.0,6037.0,96452.0,116436.0,1498.75,118211.0,1498.75
25438,2.0,1.0,942.0,1952.0,6037.0,96465.0,322000.0,4619.26,367400.0,4619.26
25439,3.0,2.5,2612.0,1987.0,6059.0,96966.0,907554.0,10295.88,921394.0,10295.88
25440,3.0,2.5,1825.0,1977.0,6059.0,97020.0,206639.0,2614.5,209790.0,2614.5
25441,3.0,2.0,1059.0,1949.0,6037.0,96015.0,907113.0,12979.27,1081241.0,12979.27
25442,4.0,2.0,1393.0,1964.0,6111.0,97084.0,319699.0,3445.9,324572.0,3501.22
25443,1.0,1.0,715.0,1937.0,6059.0,96969.0,95635.0,2290.32,97093.0,2290.32
25444,4.0,3.0,3249.0,1979.0,6059.0,96962.0,833000.0,8824.02,845703.0,8824.02
25445,3.0,2.0,1512.0,1952.0,6037.0,96221.0,151040.0,8229.91,678500.0,8229.91
25446,4.0,2.0,1304.0,1964.0,6111.0,97118.0,369948.0,4308.3,375588.0,4403.9
25447,3.0,2.0,1653.0,1984.0,6037.0,96354.0,191743.0,2555.46,194666.0,2555.46
25448,4.0,2.0,1439.0,1955.0,6059.0,97001.0,67206.0,1027.28,68230.0,1027.28
25449,2.0,2.0,1139.0,1942.0,6037.0,96424.0,700000.0,8602.81,710674.0,8602.81
25450,2.0,1.0,1047.0,1939.0,6037.0,96006.0,345415.0,4306.7,350682.0,4306.7
25451,3.0,1.0,1336.0,1922.0,6037.0,96023.0,53870.0,705.69,54691.0,705.69
25452,4.0,2.0,1902.0,1979.0,6037.0,96469.0,577000.0,7295.24,607000.0,7295.24
25453,3.0,2.0,1225.0,1987.0,6037.0,97318.0,102290.0,2010.18,103849.0,2010.18
25454,2.0,3.0,1843.0,1949.0,6037.0,96120.0,2294955.0,27934.39,2329952.0,27934.39
25455,4.0,2.0,1623.0,1973.0,6059.0,97078.0,640000.0,7382.14,640000.0,7382.14
25456,3.0,2.0,1842.0,1963.0,6059.0,97008.0,433585.0,5012.2,440197.0,5012.2
25457,2.0,1.0,855.0,1948.0,6037.0,96267.0,52034.0,5198.2,430000.0,5198.2
25458,3.0,2.0,1148.0,1973.0,6059.0,97063.0,59595.0,898.66,60503.0,898.66
25459,3.0,2.0,1235.0,1926.0,6037.0,96125.0,332838.0,4317.69,337913.0,4317.69
25460,3.0,2.0,1282.0,1956.0,6037.0,96106.0,64301.0,1005.36,65280.0,1005.36
25461,3.0,2.0,1176.0,1955.0,6037.0,96370.0,46867.0,626.08,47581.0,626.08
25462,3.0,2.0,1444.0,1955.0,6037.0,96341.0,407000.0,5613.21,465000.0,5613.21
25463,3.0,2.5,2069.0,2001.0,6111.0,97118.0,583000.0,6652.26,589000.0,6754.38
25464,4.0,2.0,1308.0,1955.0,6059.0,97006.0,249369.0,3046.02,253171.0,3046.02
25465,5.0,4.5,6078.0,1989.0,6059.0,96971.0,2243956.0,23492.58,2278176.0,23492.58
25466,4.0,3.0,3107.0,2008.0,6059.0,97078.0,786896.0,8954.42,798896.0,8954.42
25467,3.0,2.0,1300.0,1954.0,6037.0,96341.0,264535.0,3268.16,268568.0,3268.16
25468,3.0,2.5,1824.0,1987.0,6059.0,96993.0,536960.0,7288.96,545148.0,7288.96
25469,3.0,2.0,2022.0,1982.0,6037.0,96451.0,219772.0,2756.96,223122.0,2756.96
25470,4.0,3.5,3935.0,2004.0,6059.0,96940.0,2083590.0,26054.22,2115364.0,26054.22
25471,4.0,2.0,1784.0,2009.0,6037.0,97318.0,186005.0,4034.25,188841.0,4034.25
25472,3.0,2.0,1326.0,1964.0,6059.0,97026.0,201423.0,2385.26,204494.0,2385.26
25473,6.0,3.0,2275.0,1998.0,6037.0,96197.0,363695.0,4842.31,369240.0,4842.31
25474,2.0,2.0,2360.0,1982.0,6059.0,96962.0,429572.0,4485.62,436122.0,4485.62
25475,4.0,3.5,3121.0,2003.0,6111.0,96351.0,814183.0,8984.96,826596.0,9140.3
25476,3.0,2.0,1151.0,1952.0,6059.0,97041.0,344318.0,4057.24,349568.0,4057.24
25477,3.0,2.5,1955.0,1986.0,6059.0,96961.0,492416.0,5940.28,499925.0,5940.28
25478,5.0,5.0,3339.0,1940.0,6037.0,96282.0,576692.0,7195.64,585485.0,7195.64
25479,5.0,5.0,4574.0,2004.0,6037.0,96150.0,1791978.0,21440.99,1819304.0,21440.99
25480,4.0,3.0,2300.0,1968.0,6111.0,96384.0,119270.0,1936.12,121087.0,1998.7
25481,3.0,2.5,1572.0,1989.0,6059.0,97051.0,312258.0,3966.36,317019.0,3966.36
25482,3.0,3.0,1622.0,1989.0,6037.0,97317.0,164919.0,3426.3,211600.0,3426.3
25483,5.0,4.0,3573.0,1971.0,6037.0,96116.0,2946525.0,73214.7,6396074.0,73214.7
25484,3.0,2.0,1830.0,1953.0,6037.0,96124.0,394332.0,5149.39,400345.0,5149.39
25485,4.0,3.5,3786.0,1999.0,6059.0,96961.0,1682967.0,18850.6,1708632.0,18850.6
25486,3.0,1.0,1139.0,1952.0,6037.0,96095.0,85755.0,1727.53,87061.0,1727.53
25487,4.0,3.0,3253.0,1990.0,6111.0,97091.0,719011.0,7756.84,729974.0,7840.2
25488,4.0,2.0,2141.0,1910.0,6037.0,96046.0,266848.0,3413.3,270916.0,3413.3
25489,2.0,2.0,1438.0,1941.0,6037.0,96049.0,949446.0,11677.58,963924.0,11677.58
25490,3.0,3.0,1523.0,1990.0,6037.0,97318.0,169300.0,2948.46,174000.0,2948.46
25491,3.0,2.0,1072.0,1955.0,6059.0,96180.0,463000.0,5787.56,494000.0,5787.56
25492,4.0,3.0,2548.0,1922.0,6037.0,96294.0,254306.0,3245.61,258183.0,3245.61
25493,3.0,2.0,1360.0,1954.0,6037.0,96160.0,440000.0,5595.15,446710.0,5595.15
25494,3.0,2.0,1520.0,1966.0,6037.0,96124.0,472907.0,5977.8,480118.0,5977.8
25495,4.0,2.5,2080.0,1964.0,6059.0,97065.0,634000.0,7098.46,653393.0,7098.46
25496,3.0,1.0,945.0,1954.0,6037.0,96464.0,321000.0,6439.22,348172.0,6439.22
25497,5.0,3.0,2346.0,1965.0,6059.0,97078.0,364227.0,4289.5,369781.0,4289.5
25498,3.0,2.0,1672.0,1948.0,6037.0,96193.0,412000.0,5408.13,418282.0,5408.13
25499,3.0,2.0,1153.0,1985.0,6111.0,97118.0,193932.0,2544.04,196888.0,2608.76
25500,2.0,1.0,1448.0,1918.0,6037.0,95985.0,402363.0,5066.45,408498.0,6468.4
25501,3.0,2.5,1729.0,1992.0,6059.0,96996.0,472004.0,4827.5,479202.0,4827.5
25502,5.0,1.0,2826.0,1911.0,6037.0,96000.0,58497.0,979.36,59388.0,979.36
25503,3.0,4.0,4085.0,1992.0,6037.0,96449.0,962860.0,14870.71,1218299.0,14870.71
25504,3.0,2.0,1320.0,1956.0,6037.0,96473.0,273872.0,3581.04,278047.0,3581.04
25505,4.0,3.0,2260.0,1991.0,6037.0,96338.0,600000.0,7412.35,609150.0,7412.35
25506,5.0,5.0,3135.0,1996.0,6037.0,96026.0,1570769.0,19384.39,1594722.0,19384.39
25507,6.0,6.5,4564.0,2015.0,6059.0,96983.0,294131.0,21943.32,1450264.0,21943.32
25508,4.0,4.0,3521.0,1961.0,6037.0,96086.0,338594.0,4158.47,343757.0,4158.47
25509,5.0,6.5,6802.0,1999.0,6059.0,96975.0,4918131.0,58207.14,4993132.0,58207.14
25510,3.0,1.5,1094.0,1966.0,6111.0,96351.0,62121.0,674.3,63067.0,686.96
25511,3.0,2.0,1143.0,1978.0,6037.0,97344.0,53570.0,841.03,54386.0,841.03
25512,6.0,3.0,3507.0,1969.0,6037.0,96160.0,606887.0,7764.48,616142.0,7764.48
25513,3.0,2.5,1341.0,1979.0,6059.0,97003.0,241082.0,3030.52,244758.0,3030.52
25514,2.0,1.0,804.0,1950.0,6037.0,96465.0,401683.0,5066.31,407808.0,5066.31
25515,2.0,1.0,686.0,1926.0,6037.0,96004.0,84529.0,1164.17,85817.0,1164.17
25516,3.0,2.0,1457.0,1985.0,6059.0,97027.0,243546.0,2899.58,247260.0,2899.58
25517,4.0,3.0,2609.0,2006.0,6037.0,97318.0,198218.0,3336.93,201240.0,3336.93
25518,6.0,3.0,2004.0,1955.0,6037.0,96488.0,248274.0,3210.87,252060.0,3210.87
25519,3.0,2.5,1446.0,1986.0,6059.0,96993.0,530389.0,7261.24,538477.0,7261.24
25520,3.0,3.5,3195.0,2008.0,6059.0,96987.0,1589000.0,16343.48,1613232.0,16343.48
25521,2.0,1.0,808.0,1941.0,6037.0,96366.0,282489.0,4147.88,286796.0,4147.88
25522,3.0,2.0,1138.0,1959.0,6059.0,97020.0,184442.0,2327.8,187254.0,2327.8
25523,3.0,2.0,1211.0,1953.0,6037.0,96370.0,198221.0,2607.38,201243.0,2607.38
25524,4.0,3.0,2580.0,1952.0,6037.0,96026.0,705356.0,8764.29,716111.0,8764.29
25525,3.0,1.0,1248.0,1948.0,6037.0,96104.0,328432.0,4201.11,333439.0,4201.11
25526,2.0,2.0,1220.0,1984.0,6059.0,97027.0,494690.0,5534.7,502234.0,5534.7
25527,3.0,2.0,1535.0,1942.0,6037.0,96169.0,226573.0,3119.89,230027.0,3119.89
25528,2.0,1.0,936.0,1924.0,6037.0,96024.0,32581.0,464.38,33077.0,464.38
25529,3.0,2.0,2149.0,1979.0,6059.0,97026.0,285747.0,3270.02,290104.0,3270.02
25530,4.0,3.0,1924.0,1989.0,6037.0,97329.0,229569.0,3890.42,233069.0,3890.42
25531,3.0,2.0,1157.0,1959.0,6037.0,96478.0,291973.0,4581.2,296425.0,4581.2
25532,4.0,2.5,3266.0,1976.0,6059.0,96971.0,515242.0,5336.5,523099.0,5336.5
25533,3.0,2.0,1213.0,1959.0,6037.0,96492.0,185860.0,2540.98,188693.0,2540.98
25534,4.0,3.0,1974.0,1984.0,6037.0,96341.0,535000.0,6588.22,535000.0,6588.22
25535,5.0,4.0,2755.0,1959.0,6037.0,96349.0,870918.0,10979.26,884198.0,10979.26
25536,5.0,4.5,4383.0,2002.0,6059.0,96989.0,1270748.0,13437.58,1290126.0,13437.58
25537,3.0,3.0,1431.0,1938.0,6037.0,96424.0,98484.0,1269.12,99985.0,1269.12
25538,2.0,2.0,1169.0,1984.0,6059.0,97079.0,419962.0,5148.22,426366.0,5148.22
25539,3.0,3.0,2516.0,1969.0,6037.0,96379.0,976120.0,12215.82,991005.0,12215.82
25540,3.0,1.0,1133.0,1950.0,6037.0,96197.0,284840.0,3880.45,289183.0,3880.45
25541,4.0,2.0,2004.0,1962.0,6059.0,97035.0,77010.0,1128.96,78184.0,1128.96
25542,4.0,3.0,2792.0,1962.0,6059.0,97078.0,1035000.0,12113.64,1114000.0,12113.64
25543,4.0,2.0,1823.0,1947.0,6037.0,96000.0,860000.0,10607.33,873115.0,10607.33
25544,3.0,1.0,1058.0,1925.0,6037.0,96280.0,762559.0,9339.25,774187.0,9339.25
25545,1.0,2.0,1244.0,1967.0,6059.0,96958.0,163830.0,2324.52,166328.0,2324.52
25546,3.0,2.0,1186.0,1957.0,6037.0,97318.0,91288.0,1879.62,92679.0,1879.62
25547,2.0,3.0,1638.0,1960.0,6037.0,96049.0,698686.0,10094.83,820000.0,10094.83
25548,4.0,4.5,3825.0,2010.0,6059.0,96987.0,1443476.0,14848.44,1465489.0,14848.44
25549,2.0,1.0,1144.0,1926.0,6037.0,96237.0,736000.0,8163.15,685000.0,8163.15
25550,3.0,2.0,1258.0,1956.0,6059.0,96180.0,386687.0,4670.36,392583.0,4670.36
25551,4.0,1.0,1204.0,1950.0,6037.0,96044.0,236593.0,3063.57,240200.0,3063.57
25552,2.0,2.0,1090.0,1985.0,6059.0,96971.0,415741.0,4392.96,422081.0,4392.96
25553,2.0,3.0,2028.0,1977.0,6111.0,97106.0,731356.0,8087.12,742507.0,8295.06
25554,4.0,3.0,2174.0,1965.0,6037.0,96356.0,470820.0,5904.29,477999.0,5904.29
25555,4.0,2.0,1496.0,1954.0,6037.0,96464.0,60835.0,1052.68,61761.0,1052.68
25556,3.0,3.0,1939.0,1968.0,6037.0,96206.0,318180.0,3861.53,323031.0,3861.53
25557,5.0,4.5,4840.0,2000.0,6059.0,96989.0,1412456.0,14912.18,1433995.0,14912.18
25558,3.0,2.0,1494.0,1991.0,6037.0,97329.0,225000.0,3721.06,225000.0,3721.06
25559,3.0,2.0,1582.0,1938.0,6037.0,96452.0,595888.0,7310.75,604974.0,7310.75
25560,4.0,2.0,1475.0,1955.0,6037.0,96013.0,351780.0,4454.98,357144.0,4454.98
25561,3.0,2.0,1070.0,1956.0,6111.0,97113.0,277160.0,3073.68,281384.0,3213.86
25562,2.0,2.0,1510.0,1992.0,6059.0,96987.0,537113.0,5536.8,545303.0,5536.8
25563,3.0,2.0,1246.0,1937.0,6037.0,96438.0,66251.0,6757.5,609150.0,6757.5
25564,4.0,2.0,1794.0,1967.0,6059.0,96985.0,471320.0,4958.54,478507.0,4958.54
25565,4.0,2.0,1329.0,1985.0,6059.0,96983.0,221382.0,2223.78,224758.0,2223.78
25566,4.0,2.0,2065.0,1965.0,6059.0,96962.0,591000.0,7189.12,680000.0,7189.12
25567,4.0,3.0,2826.0,1977.0,6059.0,96971.0,244304.0,2502.22,248029.0,2502.22
25568,2.0,1.0,1241.0,1939.0,6037.0,96241.0,539568.0,6515.3,547795.0,6515.3
25569,4.0,3.5,3318.0,2000.0,6059.0,96975.0,2011017.0,21539.98,2041685.0,21539.98
25570,5.0,4.5,3647.0,1980.0,6111.0,96385.0,888786.0,9334.9,902338.0,9501.94
25571,4.0,2.0,1676.0,1964.0,6111.0,96385.0,581388.0,6184.44,590253.0,6294.1
25572,3.0,2.0,1305.0,1988.0,6037.0,96505.0,580000.0,7551.92,600000.0,7551.92
25573,4.0,4.0,5808.0,1989.0,6059.0,96967.0,1568260.0,17463.02,1592175.0,17463.02
25574,4.0,2.0,2240.0,1907.0,6037.0,96129.0,1500015.0,18283.42,1522890.0,18283.42
25575,3.0,1.0,1210.0,1952.0,6037.0,96212.0,149622.0,2093.67,151903.0,2093.67
25576,2.0,2.0,1350.0,1977.0,6059.0,96985.0,332246.0,3552.62,337312.0,3552.62
25577,3.0,1.0,1342.0,1929.0,6037.0,96295.0,436353.0,5279.59,443006.0,5279.59
25578,3.0,1.0,1021.0,1944.0,6037.0,96212.0,405000.0,5346.55,448000.0,5346.55
25579,3.0,2.0,1605.0,1950.0,6037.0,96220.0,289211.0,3752.19,293620.0,3752.19
25580,3.0,3.0,1522.0,1986.0,6037.0,96398.0,360310.0,5115.05,365803.0,5115.05
25581,4.0,3.0,1935.0,1977.0,6111.0,96351.0,312200.0,3302.92,316959.0,3714.54
25582,3.0,1.0,984.0,1948.0,6037.0,96117.0,242625.0,12304.14,1100000.0,12304.14
25583,5.0,3.0,1676.0,1949.0,6037.0,96415.0,423291.0,5273.91,429745.0,5273.91
25584,2.0,2.0,2173.0,1937.0,6037.0,96321.0,828093.0,9245.52,840720.0,9245.52
25585,4.0,4.0,2863.0,1994.0,6059.0,97027.0,777110.0,8829.12,828000.0,8829.12
25586,5.0,4.0,3272.0,1991.0,6059.0,96185.0,548043.0,6381.08,556400.0,6381.08
25587,2.0,2.0,1116.0,1976.0,6059.0,97026.0,218490.0,2636.66,221821.0,2636.66
25588,3.0,1.0,1456.0,1951.0,6037.0,96210.0,234123.0,3091.06,237693.0,3091.06
25589,4.0,2.0,1589.0,1995.0,6037.0,97330.0,134221.0,3254.77,136267.0,3254.77
25590,4.0,3.0,3516.0,1998.0,6037.0,96373.0,785904.0,11396.57,797888.0,11396.57
25591,4.0,2.0,1242.0,1954.0,6037.0,96197.0,398000.0,5110.71,398000.0,5110.71
25592,4.0,2.0,1734.0,1965.0,6037.0,96370.0,606378.0,7521.32,615624.0,7521.32
25593,2.0,2.0,1319.0,1950.0,6037.0,96197.0,73307.0,1382.81,74424.0,1382.81
25594,3.0,3.0,2498.0,1984.0,6037.0,96522.0,670515.0,8499.51,680739.0,8499.51
25595,4.0,3.0,2192.0,1969.0,6037.0,96378.0,326463.0,4625.82,331441.0,4625.82
25596,4.0,3.0,2420.0,2005.0,6037.0,96352.0,506000.0,6626.55,506000.0,6626.55
25597,3.0,2.0,1560.0,1955.0,6037.0,96450.0,434000.0,5531.57,451801.0,5531.57
25598,4.0,3.0,2103.0,1960.0,6037.0,96389.0,431558.0,5417.1,438138.0,5417.1
25599,4.0,3.0,2590.0,1992.0,6111.0,96385.0,217711.0,2716.08,221029.0,2770.76
25600,3.0,1.0,1413.0,1931.0,6037.0,96020.0,345162.0,4857.87,393825.0,4857.87
25601,3.0,2.0,1546.0,1924.0,6037.0,96517.0,60739.0,1028.61,61664.0,1028.61
25602,3.0,2.0,1369.0,1931.0,6037.0,96110.0,318754.0,4363.22,323614.0,4363.22
25603,4.0,3.0,2131.0,1977.0,6037.0,96525.0,138363.0,2294.49,140472.0,2294.49
25604,3.0,2.0,1694.0,1989.0,6037.0,97319.0,221400.0,3784.95,253000.0,3784.95
25605,3.0,2.0,2423.0,1964.0,6059.0,96967.0,1177000.0,13348.78,1194949.0,13348.78
25606,3.0,2.0,1496.0,1953.0,6037.0,96172.0,168908.0,2437.94,171482.0,2437.94
25607,4.0,3.0,2357.0,1959.0,6059.0,96218.0,491441.0,5950.64,498935.0,5950.64
25608,5.0,4.0,3722.0,1948.0,6037.0,96241.0,578014.0,7075.28,586828.0,7075.28
25609,4.0,2.0,1479.0,1959.0,6037.0,96192.0,64821.0,1394.52,65808.0,1394.52
25610,3.0,2.0,1571.0,1952.0,6037.0,96282.0,66463.0,869.02,67475.0,869.02
25611,4.0,3.5,4364.0,1990.0,6059.0,96989.0,862209.0,8876.72,875357.0,8876.72
25612,2.0,1.0,1008.0,1922.0,6037.0,96046.0,429121.0,5217.76,435664.0,5217.76
25613,4.0,3.0,2385.0,1965.0,6059.0,96965.0,299984.0,3544.72,304558.0,3544.72
25614,2.0,1.0,1265.0,1948.0,6037.0,96368.0,470100.0,6804.83,554900.0,6804.83
25615,4.0,2.0,1171.0,1954.0,6059.0,97050.0,184734.0,2496.68,187551.0,2496.68
25616,2.0,1.0,848.0,1923.0,6037.0,96046.0,46869.0,4254.78,345185.0,4254.78
25617,3.0,2.0,1351.0,1959.0,6037.0,96330.0,446303.0,4948.86,453108.0,4948.86
25618,3.0,2.0,1242.0,1962.0,6111.0,97089.0,251084.0,2691.8,254911.0,2721.36
25619,4.0,3.0,2085.0,1959.0,6111.0,96383.0,592000.0,6295.92,684368.0,7283.5
25620,4.0,1.5,1314.0,1958.0,6059.0,96185.0,39671.0,788.14,40275.0,788.14
25621,5.0,4.0,4548.0,1988.0,6059.0,96981.0,2944724.0,31651.74,2989631.0,31651.74
25622,4.0,3.0,2255.0,1976.0,6037.0,96494.0,121524.0,1676.97,123376.0,1676.97
25623,2.0,1.5,1270.0,1972.0,6059.0,96964.0,337096.0,4069.82,342236.0,4069.82
25624,4.0,2.0,1404.0,1962.0,6037.0,96505.0,147147.0,2247.79,149390.0,2247.79
25625,5.0,2.0,2581.0,1964.0,6111.0,97101.0,73348.0,861.26,74465.0,854.08
25626,3.0,2.0,1205.0,1959.0,6059.0,96203.0,358613.0,4578.78,364081.0,4578.78
25627,4.0,2.0,1429.0,1954.0,6037.0,96368.0,61559.0,802.98,62497.0,802.98
25628,3.0,3.0,1770.0,1948.0,6111.0,97101.0,289293.0,3471.02,362004.0,4242.54
25629,4.0,4.0,2725.0,2003.0,6037.0,96395.0,673952.0,9385.6,684229.0,9385.6
25630,2.0,1.0,1208.0,1941.0,6037.0,96450.0,376187.0,4688.93,381923.0,4688.93
25631,4.0,3.0,1883.0,1973.0,6059.0,96964.0,655750.0,7590.2,665750.0,7590.2
25632,3.0,2.0,1134.0,1984.0,6037.0,97344.0,56248.0,871.0,57105.0,871.0
